datetime,count
2011-07-23 11:00:00,414.5
2011-07-23 12:00:00,390.59
2011-07-23 13:00:00,364.9
2011-07-23 14:00:00,381.49
2011-07-23 15:00:00,363.06
2011-07-23 16:00:00,373.3
2011-07-23 17:00:00,388.34
2011-07-23 18:00:00,415.77
2011-07-23 19:00:00,330.27
2011-07-23 20:00:00,304.41
2011-07-23 21:00:00,323.26
2011-07-23 22:00:00,243.98
2011-07-23 23:00:00,157.06
2011-07-24 00:00:00,152.54
2011-07-24 01:00:00,97.56
2011-07-24 02:00:00,84.5
2011-07-24 03:00:00,36.36
2011-07-24 04:00:00,12.42
2011-07-24 05:00:00,12.93
2011-07-24 06:00:00,25.41
2011-07-24 07:00:00,57.22
2011-07-24 08:00:00,132.49
2011-07-24 09:00:00,263.86
2011-07-24 10:00:00,362.1
2011-07-24 11:00:00,387.54
2011-07-24 12:00:00,384.18
2011-07-24 13:00:00,430.86
2011-07-24 14:00:00,400.3
2011-07-24 15:00:00,351.26
2011-07-24 16:00:00,391.53
2011-07-24 17:00:00,408.17
2011-07-24 18:00:00,397.6
2011-07-24 19:00:00,354.81
2011-07-24 20:00:00,309.83
2011-07-24 21:00:00,238.28
2011-07-24 22:00:00,161.11
2011-07-24 23:00:00,93.06
2011-07-25 00:00:00,45.85
2011-07-25 01:00:00,16.5
2011-07-25 02:00:00,7.6
2011-07-25 03:00:00,5.06
2011-07-25 04:00:00,8.18
2011-07-25 05:00:00,25.22
2011-07-25 06:00:00,130.13
2011-07-25 07:00:00,374.91
2011-07-25 08:00:00,526.77
2011-07-25 09:00:00,279.2
2011-07-25 10:00:00,169.82
2011-07-25 11:00:00,168.49
2011-07-25 12:00:00,167.19
2011-07-25 13:00:00,179.66
2011-07-25 14:00:00,146.91
2011-07-25 15:00:00,115.81
2011-07-25 16:00:00,290.22
2011-07-25 17:00:00,619.03
2011-07-25 18:00:00,629.56
2011-07-25 19:00:00,496.37
2011-07-25 20:00:00,305.16
2011-07-25 21:00:00,211.28
2011-07-25 22:00:00,163.47
2011-07-25 23:00:00,113.99
2011-07-26 00:00:00,31.5
2011-07-26 01:00:00,15.49
2011-07-26 02:00:00,8.97
2011-07-26 03:00:00,5.47
2011-07-26 04:00:00,6.41
2011-07-26 05:00:00,33.33
2011-07-26 06:00:00,158.85
2011-07-26 07:00:00,351.3
2011-07-26 08:00:00,494.66
2011-07-26 09:00:00,223.19
2011-07-26 10:00:00,153.91
2011-07-26 11:00:00,197.04
2011-07-26 12:00:00,254.94
2011-07-26 13:00:00,196.08
2011-07-26 14:00:00,186.21
2011-07-26 15:00:00,188.27
2011-07-26 16:00:00,352.31
2011-07-26 17:00:00,614.28
2011-07-26 18:00:00,629.68
2011-07-26 19:00:00,403.76
2011-07-26 20:00:00,329.11
2011-07-26 21:00:00,271.45
2011-07-26 22:00:00,202.03
2011-07-26 23:00:00,114.11
2011-07-27 00:00:00,45.3
2011-07-27 01:00:00,18.19
2011-07-27 02:00:00,11.9
2011-07-27 03:00:00,5.44
2011-07-27 04:00:00,6.08
2011-07-27 05:00:00,29.65
2011-07-27 06:00:00,126.05
2011-07-27 07:00:00,310.08
2011-07-27 08:00:00,490.35
2011-07-27 09:00:00,232.54
2011-07-27 10:00:00,168.77
2011-07-27 11:00:00,197.06
2011-07-27 12:00:00,216.13
2011-07-27 13:00:00,206.39
2011-07-27 14:00:00,219.02
2011-07-27 15:00:00,220.66
2011-07-27 16:00:00,355.45
2011-07-27 17:00:00,635.86
2011-07-27 18:00:00,619.55
2011-07-27 19:00:00,484.79
2011-07-27 20:00:00,390.81
2011-07-27 21:00:00,315.29
2011-07-27 22:00:00,242.0
2011-07-27 23:00:00,125.77
2011-07-28 00:00:00,54.02
2011-07-28 01:00:00,23.18
2011-07-28 02:00:00,10.86
2011-07-28 03:00:00,6.46
2011-07-28 04:00:00,6.56
2011-07-28 05:00:00,32.16
2011-07-28 06:00:00,153.41
2011-07-28 07:00:00,416.13
2011-07-28 08:00:00,605.9936666666667
2011-07-28 09:00:00,253.97
2011-07-28 10:00:00,157.62
2011-07-28 11:00:00,158.85
2011-07-28 12:00:00,189.44
2011-07-28 13:00:00,207.46
2011-07-28 14:00:00,208.5
2011-07-28 15:00:00,175.11
2011-07-28 16:00:00,314.49
2011-07-28 17:00:00,689.01
2011-07-28 18:00:00,620.98
2011-07-28 19:00:00,470.26
2011-07-28 20:00:00,369.69
2011-07-28 21:00:00,256.39
2011-07-28 22:00:00,203.01
2011-07-28 23:00:00,144.51
2011-07-29 00:00:00,72.37
2011-07-29 01:00:00,33.4
2011-07-29 02:00:00,15.36
2011-07-29 03:00:00,6.88
2011-07-29 04:00:00,7.53
2011-07-29 05:00:00,26.18
2011-07-29 06:00:00,135.75
2011-07-29 07:00:00,351.1
2011-07-29 08:00:00,499.255
2011-07-29 09:00:00,271.19
2011-07-29 10:00:00,248.68
2011-07-29 11:00:00,259.6
2011-07-29 12:00:00,291.94
2011-07-29 13:00:00,275.67
2011-07-29 14:00:00,290.36
2011-07-29 15:00:00,302.16
2011-07-29 16:00:00,377.53
2011-07-29 17:00:00,575.65
2011-07-29 18:00:00,552.47
2011-07-29 19:00:00,424.26
2011-07-29 20:00:00,317.87
2011-07-29 21:00:00,271.88
2011-07-29 22:00:00,253.48
2011-07-29 23:00:00,157.65
2011-07-30 00:00:00,149.68
2011-07-30 01:00:00,99.7
2011-07-30 02:00:00,72.79
2011-07-30 03:00:00,35.91
2011-07-30 04:00:00,10.22
2011-07-30 05:00:00,15.17
2011-07-30 06:00:00,33.34
2011-07-30 07:00:00,65.27
2011-07-30 08:00:00,158.93
2011-07-30 09:00:00,235.7
2011-07-30 10:00:00,370.97
2011-07-30 11:00:00,393.29
2011-07-30 12:00:00,399.85
2011-07-30 13:00:00,394.22
2011-07-30 14:00:00,394.21
2011-07-30 15:00:00,404.19
2011-07-30 16:00:00,450.0
2011-07-30 17:00:00,380.68
2011-07-30 18:00:00,372.8
2011-07-30 19:00:00,417.08
2011-07-30 20:00:00,318.21
2011-07-30 21:00:00,256.66
2011-07-30 22:00:00,246.37
2011-07-30 23:00:00,156.93
2011-07-31 00:00:00,151.19
2011-07-31 01:00:00,105.97
2011-07-31 02:00:00,84.23
2011-07-31 03:00:00,35.27
2011-07-31 04:00:00,12.78
2011-07-31 05:00:00,13.4
2011-07-31 06:00:00,27.26
2011-07-31 07:00:00,57.16
2011-07-31 08:00:00,125.89
2011-07-31 09:00:00,238.71
2011-07-31 10:00:00,369.21
2011-07-31 11:00:00,399.05
2011-07-31 12:00:00,415.41
2011-07-31 13:00:00,414.82
2011-07-31 14:00:00,414.86
2011-07-31 15:00:00,400.76
2011-07-31 16:00:00,401.07
2011-07-31 17:00:00,443.21
2011-07-31 18:00:00,418.95
2011-07-31 19:00:00,348.9
2011-07-31 20:00:00,283.26
2011-07-31 21:00:00,233.26
2011-07-31 22:00:00,146.64
2011-07-31 23:00:00,84.56
2011-08-20 00:00:00,137.3
2011-08-20 01:00:00,95.05
2011-08-20 02:00:00,75.25
2011-08-20 03:00:00,32.84
2011-08-20 04:00:00,9.68
2011-08-20 05:00:00,21.13
2011-08-20 06:00:00,27.85
2011-08-20 07:00:00,57.91
2011-08-20 08:00:00,122.79
2011-08-20 09:00:00,241.32
2011-08-20 10:00:00,353.98
2011-08-20 11:00:00,434.06
2011-08-20 12:00:00,417.67
2011-08-20 13:00:00,439.19
2011-08-20 14:00:00,495.57
2011-08-20 15:00:00,492.56
2011-08-20 16:00:00,453.81
2011-08-20 17:00:00,403.27
2011-08-20 18:00:00,372.24
2011-08-20 19:00:00,352.26
2011-08-20 20:00:00,294.55
2011-08-20 21:00:00,255.92
2011-08-20 22:00:00,178.59
2011-08-20 23:00:00,150.76
2011-08-21 00:00:00,148.88
2011-08-21 01:00:00,85.01
2011-08-21 02:00:00,69.11
2011-08-21 03:00:00,36.27
2011-08-21 04:00:00,10.64
2011-08-21 05:00:00,11.18
2011-08-21 06:00:00,14.45
2011-08-21 07:00:00,48.36
2011-08-21 08:00:00,97.28
2011-08-21 09:00:00,201.34
2011-08-21 10:00:00,276.25
2011-08-21 11:00:00,367.75
2011-08-21 12:00:00,386.68
2011-08-21 13:00:00,436.47
2011-08-21 14:00:00,271.17
2011-08-21 15:00:00,299.21
2011-08-21 16:00:00,352.61
2011-08-21 17:00:00,310.33
2011-08-21 18:00:00,274.31
2011-08-21 19:00:00,322.86
2011-08-21 20:00:00,251.65
2011-08-21 21:00:00,196.61
2011-08-21 22:00:00,152.76
2011-08-21 23:00:00,89.85
2011-08-22 00:00:00,34.77
2011-08-22 01:00:00,20.68
2011-08-22 02:00:00,9.33
2011-08-22 03:00:00,4.62
2011-08-22 04:00:00,7.5
2011-08-22 05:00:00,30.94
2011-08-22 06:00:00,119.4
2011-08-22 07:00:00,379.88
2011-08-22 08:00:00,534.52
2011-08-22 09:00:00,245.85
2011-08-22 10:00:00,155.89
2011-08-22 11:00:00,172.04
2011-08-22 12:00:00,215.12
2011-08-22 13:00:00,216.71
2011-08-22 14:00:00,215.14
2011-08-22 15:00:00,217.15
2011-08-22 16:00:00,368.64
2011-08-22 17:00:00,634.82
2011-08-22 18:00:00,648.78
2011-08-22 19:00:00,498.86
2011-08-22 20:00:00,351.62
2011-08-22 21:00:00,233.47
2011-08-22 22:00:00,152.76
2011-08-22 23:00:00,91.26
2011-08-23 00:00:00,36.74
2011-08-23 01:00:00,14.56
2011-08-23 02:00:00,9.49
2011-08-23 03:00:00,5.17
2011-08-23 04:00:00,5.28
2011-08-23 05:00:00,32.92
2011-08-23 06:00:00,130.74
2011-08-23 07:00:00,357.77
2011-08-23 08:00:00,594.5
2011-08-23 09:00:00,247.13
2011-08-23 10:00:00,172.71
2011-08-23 11:00:00,187.01
2011-08-23 12:00:00,254.77
2011-08-23 13:00:00,261.55
2011-08-23 14:00:00,250.49
2011-08-23 15:00:00,261.08
2011-08-23 16:00:00,380.03
2011-08-23 17:00:00,746.73
2011-08-23 18:00:00,718.3
2011-08-23 19:00:00,437.13
2011-08-23 20:00:00,339.16
2011-08-23 21:00:00,247.37
2011-08-23 22:00:00,186.63
2011-08-23 23:00:00,96.43
2011-08-24 00:00:00,42.26
2011-08-24 01:00:00,17.18
2011-08-24 02:00:00,9.75
2011-08-24 03:00:00,6.58
2011-08-24 04:00:00,6.88
2011-08-24 05:00:00,30.75
2011-08-24 06:00:00,142.6
2011-08-24 07:00:00,412.1
2011-08-24 08:00:00,579.025
2011-08-24 09:00:00,235.83
2011-08-24 10:00:00,139.36
2011-08-24 11:00:00,183.93
2011-08-24 12:00:00,212.5
2011-08-24 13:00:00,201.74
2011-08-24 14:00:00,197.24
2011-08-24 15:00:00,195.77
2011-08-24 16:00:00,298.04
2011-08-24 17:00:00,584.46
2011-08-24 18:00:00,635.59
2011-08-24 19:00:00,467.29
2011-08-24 20:00:00,334.07
2011-08-24 21:00:00,304.54
2011-08-24 22:00:00,185.23
2011-08-24 23:00:00,121.65
2011-08-25 00:00:00,58.24
2011-08-25 01:00:00,26.45
2011-08-25 02:00:00,8.33
2011-08-25 03:00:00,7.0
2011-08-25 04:00:00,8.65
2011-08-25 05:00:00,34.62
2011-08-25 06:00:00,157.64
2011-08-25 07:00:00,349.23
2011-08-25 08:00:00,507.67666666666673
2011-08-25 09:00:00,269.07
2011-08-25 10:00:00,146.55
2011-08-25 11:00:00,132.42
2011-08-25 12:00:00,138.62
2011-08-25 13:00:00,157.76
2011-08-25 14:00:00,185.84
2011-08-25 15:00:00,194.8
2011-08-25 16:00:00,287.88
2011-08-25 17:00:00,466.72
2011-08-25 18:00:00,455.03
2011-08-25 19:00:00,321.34
2011-08-25 20:00:00,292.98
2011-08-25 21:00:00,217.99
2011-08-25 22:00:00,170.27
2011-08-25 23:00:00,151.01
2011-08-26 00:00:00,66.51
2011-08-26 01:00:00,22.86
2011-08-26 02:00:00,12.37
2011-08-26 03:00:00,6.59
2011-08-26 04:00:00,7.33
2011-08-26 05:00:00,31.78
2011-08-26 06:00:00,126.29
2011-08-26 07:00:00,355.66
2011-08-26 08:00:00,606.1349999999999
2011-08-26 09:00:00,275.74
2011-08-26 10:00:00,206.54
2011-08-26 11:00:00,221.42
2011-08-26 12:00:00,220.25
2011-08-26 13:00:00,274.35
2011-08-26 14:00:00,228.15
2011-08-26 15:00:00,266.1
2011-08-26 16:00:00,342.77
2011-08-26 17:00:00,493.76
2011-08-26 18:00:00,503.23
2011-08-26 19:00:00,293.36
2011-08-26 20:00:00,254.31
2011-08-26 21:00:00,252.45
2011-08-26 22:00:00,224.44
2011-08-26 23:00:00,174.23
2011-08-27 00:00:00,144.85
2011-08-27 01:00:00,86.9
2011-08-27 02:00:00,69.96
2011-08-27 03:00:00,35.62
2011-08-27 04:00:00,13.13
2011-08-27 05:00:00,14.56
2011-08-27 06:00:00,41.06
2011-08-27 07:00:00,58.86
2011-08-27 08:00:00,178.46
2011-08-27 09:00:00,267.4
2011-08-27 10:00:00,334.03
2011-08-27 11:00:00,262.06
2011-08-27 12:00:00,337.45
2011-08-27 13:00:00,277.56
2011-08-27 14:00:00,221.56
2011-08-27 15:00:00,231.86
2011-08-27 16:00:00,183.06
2011-08-27 17:00:00,146.5
2011-08-28 07:00:00,81.63
2011-08-28 08:00:00,123.18
2011-08-28 09:00:00,271.65
2011-08-28 10:00:00,436.97
2011-08-28 11:00:00,423.71
2011-08-28 12:00:00,464.9
2011-08-28 13:00:00,487.24
2011-08-28 14:00:00,492.57
2011-08-28 15:00:00,479.79
2011-08-28 16:00:00,523.2
2011-08-28 17:00:00,498.5
2011-08-28 18:00:00,475.82
2011-08-28 19:00:00,372.49
2011-08-28 20:00:00,317.15
2011-08-28 21:00:00,214.9
2011-08-28 22:00:00,144.42
2011-08-28 23:00:00,81.31
2011-08-29 00:00:00,38.4
2011-08-29 01:00:00,12.99
2011-08-29 02:00:00,9.47
2011-08-29 03:00:00,7.39
2011-08-29 04:00:00,7.28
2011-08-29 05:00:00,28.94
2011-08-29 06:00:00,133.79
2011-08-29 07:00:00,454.25
2011-08-29 08:00:00,541.9
2011-08-29 09:00:00,276.88
2011-08-29 10:00:00,156.28
2011-08-29 11:00:00,192.37
2011-08-29 12:00:00,263.26
2011-08-29 13:00:00,242.71
2011-08-29 14:00:00,249.9
2011-08-29 15:00:00,259.62
2011-08-29 16:00:00,389.89
2011-08-29 17:00:00,671.52
2011-08-29 18:00:00,640.51
2011-08-29 19:00:00,480.93
2011-08-29 20:00:00,341.49
2011-08-29 21:00:00,238.41
2011-08-29 22:00:00,172.75
2011-08-29 23:00:00,89.6
2011-08-30 00:00:00,38.19
2011-08-30 01:00:00,14.6
2011-08-30 02:00:00,7.47
2011-08-30 03:00:00,6.17
2011-08-30 04:00:00,6.89
2011-08-30 05:00:00,34.18
2011-08-30 06:00:00,148.22
2011-08-30 07:00:00,457.96
2011-08-30 08:00:00,551.76
2011-08-30 09:00:00,259.49
2011-08-30 10:00:00,150.32
2011-08-30 11:00:00,172.83
2011-08-30 12:00:00,255.89
2011-08-30 13:00:00,243.6
2011-08-30 14:00:00,235.42
2011-08-30 15:00:00,239.47
2011-08-30 16:00:00,433.4
2011-08-30 17:00:00,684.82
2011-08-30 18:00:00,633.79
2011-08-30 19:00:00,442.94
2011-08-30 20:00:00,328.32
2011-08-30 21:00:00,260.29
2011-08-30 22:00:00,176.6
2011-08-30 23:00:00,101.55
2011-08-31 00:00:00,36.1
2011-08-31 01:00:00,16.9
2011-08-31 02:00:00,7.59
2011-08-31 03:00:00,7.26
2011-08-31 04:00:00,6.92
2011-08-31 05:00:00,35.56
2011-08-31 06:00:00,146.38
2011-08-31 07:00:00,373.94
2011-08-31 08:00:00,602.145
2011-08-31 09:00:00,232.15
2011-08-31 10:00:00,170.86
2011-08-31 11:00:00,187.94
2011-08-31 12:00:00,252.94
2011-08-31 13:00:00,268.67
2011-08-31 14:00:00,250.2
2011-08-31 15:00:00,262.71
2011-08-31 16:00:00,388.18
2011-08-31 17:00:00,673.49
2011-08-31 18:00:00,763.56
2011-08-31 19:00:00,444.86
2011-08-31 20:00:00,422.07
2011-08-31 21:00:00,298.37
2011-08-31 22:00:00,211.86
2011-08-31 23:00:00,110.24
2011-09-20 00:00:00,38.02
2011-09-20 01:00:00,11.04
2011-09-20 02:00:00,4.68
2011-09-20 03:00:00,5.62
2011-09-20 04:00:00,5.15
2011-09-20 05:00:00,24.89
2011-09-20 06:00:00,116.65
2011-09-20 07:00:00,326.31
2011-09-20 08:00:00,255.78
2011-09-20 09:00:00,126.46
2011-09-20 10:00:00,82.03
2011-09-20 11:00:00,80.67
2011-09-20 12:00:00,97.31
2011-09-20 13:00:00,109.55
2011-09-20 14:00:00,153.37
2011-09-20 15:00:00,194.89
2011-09-20 16:00:00,246.58
2011-09-20 17:00:00,324.48
2011-09-20 18:00:00,332.43
2011-09-20 19:00:00,285.0
2011-09-20 20:00:00,229.36
2011-09-20 21:00:00,170.42
2011-09-20 22:00:00,151.65
2011-09-20 23:00:00,88.2
2011-09-21 00:00:00,26.85
2011-09-21 01:00:00,11.39
2011-09-21 02:00:00,7.4
2011-09-21 03:00:00,5.53
2011-09-21 04:00:00,6.07
2011-09-21 05:00:00,14.92
2011-09-21 06:00:00,124.74
2011-09-21 07:00:00,394.76
2011-09-21 08:00:00,517.89
2011-09-21 09:00:00,248.67
2011-09-21 10:00:00,123.75
2011-09-21 11:00:00,126.1
2011-09-21 12:00:00,196.26
2011-09-21 13:00:00,229.91
2011-09-21 14:00:00,215.46
2011-09-21 15:00:00,230.88
2011-09-21 16:00:00,328.04
2011-09-21 17:00:00,636.51
2011-09-21 18:00:00,295.97
2011-09-21 19:00:00,225.13
2011-09-21 20:00:00,186.93
2011-09-21 21:00:00,125.55
2011-09-21 22:00:00,160.58
2011-09-21 23:00:00,98.79
2011-09-22 00:00:00,26.93
2011-09-22 01:00:00,17.66
2011-09-22 02:00:00,7.4
2011-09-22 03:00:00,7.03
2011-09-22 04:00:00,5.99
2011-09-22 05:00:00,23.17
2011-09-22 06:00:00,118.82
2011-09-22 07:00:00,423.28
2011-09-22 08:00:00,559.97
2011-09-22 09:00:00,259.96
2011-09-22 10:00:00,128.21
2011-09-22 11:00:00,115.49
2011-09-22 12:00:00,149.75
2011-09-22 13:00:00,152.33
2011-09-22 14:00:00,143.33
2011-09-22 15:00:00,164.26
2011-09-22 16:00:00,336.07
2011-09-22 17:00:00,486.38
2011-09-22 18:00:00,285.88
2011-09-22 19:00:00,232.29
2011-09-22 20:00:00,158.82
2011-09-22 21:00:00,133.02
2011-09-22 22:00:00,147.58
2011-09-22 23:00:00,98.0
2011-09-23 00:00:00,38.01
2011-09-23 01:00:00,18.15
2011-09-23 02:00:00,8.62
2011-09-23 03:00:00,6.87
2011-09-23 04:00:00,4.79
2011-09-23 05:00:00,24.11
2011-09-23 06:00:00,128.12
2011-09-23 07:00:00,172.76
2011-09-23 08:00:00,243.1
2011-09-23 09:00:00,128.1
2011-09-23 10:00:00,89.01
2011-09-23 11:00:00,90.3
2011-09-23 12:00:00,119.92
2011-09-23 13:00:00,92.49
2011-09-23 14:00:00,93.64
2011-09-23 15:00:00,117.01
2011-09-23 16:00:00,212.92
2011-09-23 17:00:00,231.59
2011-09-23 18:00:00,237.4
2011-09-23 19:00:00,216.22
2011-09-23 20:00:00,219.64
2011-09-23 21:00:00,169.15
2011-09-23 22:00:00,157.91
2011-09-23 23:00:00,107.37
2011-09-24 00:00:00,133.79
2011-09-24 01:00:00,84.38
2011-09-24 02:00:00,61.65
2011-09-24 03:00:00,35.48
2011-09-24 04:00:00,9.54
2011-09-24 05:00:00,15.39
2011-09-24 06:00:00,23.29
2011-09-24 07:00:00,62.69
2011-09-24 08:00:00,142.99
2011-09-24 09:00:00,195.71
2011-09-24 10:00:00,290.44
2011-09-24 11:00:00,320.93
2011-09-24 12:00:00,327.94
2011-09-24 13:00:00,375.5
2011-09-24 14:00:00,405.28
2011-09-24 15:00:00,408.2
2011-09-24 16:00:00,333.09
2011-09-24 17:00:00,337.95
2011-09-24 18:00:00,323.9
2011-09-24 19:00:00,231.33
2011-09-24 20:00:00,214.89
2011-09-24 21:00:00,155.29
2011-09-24 22:00:00,125.51
2011-09-24 23:00:00,117.55
2011-09-25 00:00:00,112.12
2011-09-25 01:00:00,90.45
2011-09-25 02:00:00,65.73
2011-09-25 03:00:00,37.47
2011-09-25 04:00:00,8.83
2011-09-25 05:00:00,12.03
2011-09-25 06:00:00,15.38
2011-09-25 07:00:00,35.91
2011-09-25 08:00:00,86.12
2011-09-25 09:00:00,200.55
2011-09-25 10:00:00,296.67
2011-09-25 11:00:00,349.51
2011-09-25 12:00:00,386.67
2011-09-25 13:00:00,424.36
2011-09-25 14:00:00,374.32
2011-09-25 15:00:00,378.44
2011-09-25 16:00:00,414.01
2011-09-25 17:00:00,356.45
2011-09-25 18:00:00,345.33
2011-09-25 19:00:00,225.75
2011-09-25 20:00:00,210.67
2011-09-25 21:00:00,171.83
2011-09-25 22:00:00,136.49
2011-09-25 23:00:00,98.04
2011-09-26 00:00:00,37.27
2011-09-26 01:00:00,15.66
2011-09-26 02:00:00,6.67
2011-09-26 03:00:00,5.53
2011-09-26 04:00:00,6.82
2011-09-26 05:00:00,27.98
2011-09-26 06:00:00,124.31
2011-09-26 07:00:00,382.23
2011-09-26 08:00:00,535.62
2011-09-26 09:00:00,311.06
2011-09-26 10:00:00,132.09
2011-09-26 11:00:00,179.16
2011-09-26 12:00:00,171.49
2011-09-26 13:00:00,224.23
2011-09-26 14:00:00,263.63
2011-09-26 15:00:00,255.32
2011-09-26 16:00:00,387.88
2011-09-26 17:00:00,704.56
2011-09-26 18:00:00,522.22
2011-09-26 19:00:00,316.64
2011-09-26 20:00:00,261.55
2011-09-26 21:00:00,185.43
2011-09-26 22:00:00,177.08
2011-09-26 23:00:00,81.63
2011-09-27 00:00:00,33.2
2011-09-27 01:00:00,16.79
2011-09-27 02:00:00,8.22
2011-09-27 03:00:00,5.75
2011-09-27 04:00:00,4.49
2011-09-27 05:00:00,20.16
2011-09-27 06:00:00,145.9
2011-09-27 07:00:00,407.7
2011-09-27 08:00:00,642.8
2011-09-27 09:00:00,150.43
2011-09-27 10:00:00,99.46
2011-09-27 11:00:00,119.39
2011-09-27 12:00:00,115.64
2011-09-27 13:00:00,213.18
2011-09-27 14:00:00,178.6
2011-09-27 15:00:00,142.52
2011-09-27 16:00:00,309.51
2011-09-27 17:00:00,542.62
2011-09-27 18:00:00,526.42
2011-09-27 19:00:00,313.63
2011-09-27 20:00:00,280.51
2011-09-27 21:00:00,175.83
2011-09-27 22:00:00,140.38
2011-09-27 23:00:00,79.78
2011-09-28 00:00:00,36.42
2011-09-28 01:00:00,14.72
2011-09-28 02:00:00,7.13
2011-09-28 03:00:00,6.94
2011-09-28 04:00:00,7.19
2011-09-28 05:00:00,26.52
2011-09-28 06:00:00,84.8
2011-09-28 07:00:00,125.95
2011-09-28 08:00:00,260.55
2011-09-28 09:00:00,149.83
2011-09-28 10:00:00,83.52
2011-09-28 11:00:00,140.67
2011-09-28 12:00:00,177.93
2011-09-28 13:00:00,217.33
2011-09-28 14:00:00,240.53
2011-09-28 15:00:00,282.62
2011-09-28 16:00:00,396.17
2011-09-28 17:00:00,748.14
2011-09-28 18:00:00,395.07
2011-09-28 19:00:00,263.13
2011-09-28 20:00:00,131.27
2011-09-28 21:00:00,136.05
2011-09-28 22:00:00,142.67
2011-09-28 23:00:00,93.41
2011-09-29 00:00:00,30.74
2011-09-29 01:00:00,18.4
2011-09-29 02:00:00,7.44
2011-09-29 03:00:00,6.55
2011-09-29 04:00:00,6.71
2011-09-29 05:00:00,30.07
2011-09-29 06:00:00,133.37
2011-09-29 07:00:00,377.46
2011-09-29 08:00:00,512.81
2011-09-29 09:00:00,248.94
2011-09-29 10:00:00,174.78
2011-09-29 11:00:00,203.2
2011-09-29 12:00:00,289.97
2011-09-29 13:00:00,276.04
2011-09-29 14:00:00,256.59
2011-09-29 15:00:00,265.09
2011-09-29 16:00:00,425.18
2011-09-29 17:00:00,678.44
2011-09-29 18:00:00,838.19
2011-09-29 19:00:00,481.72
2011-09-29 20:00:00,371.64
2011-09-29 21:00:00,257.99
2011-09-29 22:00:00,227.03
2011-09-29 23:00:00,137.2
2011-09-30 00:00:00,59.04
2011-09-30 01:00:00,38.43
2011-09-30 02:00:00,15.01
2011-09-30 03:00:00,7.65
2011-09-30 04:00:00,8.48
2011-09-30 05:00:00,37.99
2011-09-30 06:00:00,136.52
2011-09-30 07:00:00,379.02
2011-09-30 08:00:00,623.66
2011-09-30 09:00:00,261.73
2011-09-30 10:00:00,255.77
2011-09-30 11:00:00,263.94
2011-09-30 12:00:00,353.54
2011-09-30 13:00:00,336.85
2011-09-30 14:00:00,298.77
2011-09-30 15:00:00,319.91
2011-09-30 16:00:00,438.09
2011-09-30 17:00:00,674.56
2011-09-30 18:00:00,548.37
2011-09-30 19:00:00,318.47
2011-09-30 20:00:00,229.07
2011-09-30 21:00:00,205.56
2011-09-30 22:00:00,161.6
2011-09-30 23:00:00,143.8
2011-10-20 00:00:00,31.53
2011-10-20 01:00:00,14.91
2011-10-20 02:00:00,11.19
2011-10-20 03:00:00,6.02
2011-10-20 04:00:00,7.99
2011-10-20 05:00:00,36.24
2011-10-20 06:00:00,135.01
2011-10-20 07:00:00,351.46
2011-10-20 08:00:00,577.34
2011-10-20 09:00:00,238.92
2011-10-20 10:00:00,139.99
2011-10-20 11:00:00,196.87
2011-10-20 12:00:00,217.79
2011-10-20 13:00:00,249.8
2011-10-20 14:00:00,206.8
2011-10-20 15:00:00,197.19
2011-10-20 16:00:00,323.53
2011-10-20 17:00:00,636.27
2011-10-20 18:00:00,644.02
2011-10-20 19:00:00,542.29
2011-10-20 20:00:00,304.58
2011-10-20 21:00:00,192.23
2011-10-20 22:00:00,149.71
2011-10-20 23:00:00,123.35
2011-10-21 00:00:00,53.92
2011-10-21 01:00:00,28.45
2011-10-21 02:00:00,12.97
2011-10-21 03:00:00,6.6
2011-10-21 04:00:00,6.083333333333332
2011-10-21 05:00:00,28.22
2011-10-21 06:00:00,120.25
2011-10-21 07:00:00,303.16
2011-10-21 08:00:00,573.75
2011-10-21 09:00:00,284.97666666666663
2011-10-21 10:00:00,181.84
2011-10-21 11:00:00,249.76
2011-10-21 12:00:00,282.7
2011-10-21 13:00:00,235.37
2011-10-21 14:00:00,361.89
2011-10-21 15:00:00,283.45
2011-10-21 16:00:00,391.36
2011-10-21 17:00:00,645.26
2011-10-21 18:00:00,568.29
2011-10-21 19:00:00,470.53
2011-10-21 20:00:00,284.57
2011-10-21 21:00:00,205.13
2011-10-21 22:00:00,159.03
2011-10-21 23:00:00,112.69
2011-10-22 00:00:00,109.79
2011-10-22 01:00:00,82.01
2011-10-22 02:00:00,61.95
2011-10-22 03:00:00,25.76
2011-10-22 04:00:00,9.57
2011-10-22 05:00:00,9.06
2011-10-22 06:00:00,22.59
2011-10-22 07:00:00,58.52
2011-10-22 08:00:00,106.57
2011-10-22 09:00:00,237.15
2011-10-22 10:00:00,321.86
2011-10-22 11:00:00,404.11
2011-10-22 12:00:00,414.68
2011-10-22 13:00:00,559.19
2011-10-22 14:00:00,527.05
2011-10-22 15:00:00,454.74
2011-10-22 16:00:00,513.64
2011-10-22 17:00:00,410.35
2011-10-22 18:00:00,338.11
2011-10-22 19:00:00,260.81
2011-10-22 20:00:00,208.39
2011-10-22 21:00:00,177.05
2011-10-22 22:00:00,156.52
2011-10-22 23:00:00,123.6
2011-10-23 00:00:00,112.95
2011-10-23 01:00:00,88.91500000000002
2011-10-23 02:00:00,72.82
2011-10-23 03:00:00,30.63
2011-10-23 04:00:00,9.84
